Stats for scenario helsinki_offloading
RAW DATA:
Host,M_ID,RespTime,Download_time,Bytes,Type,P2PAttempts		(Types: 1=3G, 2=WiFi, 3=WiFi_offloaded, 4=P2P)
p148,M2902,1.40,1.40,2229558,3,0
p148,M9819,5.70,3.40,395622,1,0
p148,M7519,8.00,3.20,387154,1,0
p148,M12358,2.70,2.30,2229558,1,0
p148,M11785,1.20,1.10,387154,1,0
p148,M10210,0.70,0.60,387154,1,0
p148,M21905,1.30,1.30,2229558,3,0
p148,M14771,2.10,2.00,1962581,1,0
p148,M22559,2.70,1.60,1414278,1,0
p148,M19308,1.00,0.90,387154,1,0
p148,M3795,1.70,1.50,2935114,1,0
p148,M21067,1.70,1.60,2762274,1,0
p148,M25700,3.10,0.90,387154,1,0
p148,M15748,1.50,1.10,2448790,1,0
p148,M20772,0.70,0.60,387154,1,0
p148,M20492,1.60,1.30,387154,1,0
p148,M23122,1.20,1.10,925118,1,0
p148,M15061,0.70,0.60,387154,1,0
p148,M18175,1.00,0.90,387154,1,0
p148,M16273,1.20,1.10,2229558,1,0
p148,M18325,2.90,0.60,341770,1,0
p148,M8570,0.80,0.70,387154,1,0
p148,M22305,1.40,1.30,1058153,1,0
p148,M9549,0.80,0.70,387154,1,0
p148,M23233,1.10,1.00,1914686,1,0
p148,M3324,0.80,0.60,341770,1,0
p148,M7248,1.90,1.60,1373520,1,0
p148,M5622,6.50,2.50,1058153,1,0
p148,M15617,0.90,0.90,1011027,3,0
p148,M26467,1.00,0.70,387154,1,0
p148,M6276,1.30,1.30,1867818,3,0
p148,M2473,0.60,0.30,387154,1,0
p148,M5980,2.60,2.40,2229558,1,0
p148,M24286,1.10,0.80,387154,1,0
p148,M25175,0.70,0.60,387154,1,0
p148,M27594,1.00,0.90,387154,1,0
p148,M11449,2.10,0.80,387154,1,0
p148,M26140,4.00,1.10,387154,1,0
p148,M10633,1.00,0.90,509754,1,0
p148,M2689,1.00,0.90,387154,1,0
p148,M10075,4.50,3.50,387154,1,0
p148,M17033,3.20,2.80,387154,1,0
p148,M17552,1.50,1.20,2666642,1,0
p148,M11171,1.40,1.00,387154,1,0
p148,M24515,3.60,3.40,387154,1,0
p148,M13190,1.10,1.00,743936,1,0
p148,M15888,0.90,0.90,387154,3,0
p148,M27900,1.70,1.60,1303888,1,0
p148,M23544,0.80,0.60,387154,1,0
p148,M14319,1.50,0.80,387154,1,0
p148,M7970,3.00,1.60,387154,1,0
p148,M27069,1.10,0.80,1058128,1,0
p148,M13906,1.20,1.10,1959851,1,0
p148,M25562,1.70,1.70,2723705,3,0
p148,M25285,1.60,1.50,2345749,1,0
p148,M8837,1.00,0.70,1058153,1,0
p148,M6538,1.70,1.60,2948183,1,0
p148,M16054,4.50,4.30,2229558,1,0
p148,M15484,2.00,1.90,1703780,1,0
p148,M22846,2.70,1.30,1078337,1,0
p148,M19957,1.30,0.80,387154,1,0
p148,M23777,0.70,0.30,387154,1,0
p148,M8392,1.10,0.60,1167953,1,0
p148,M21634,1.10,1.10,1703780,3,0
p148,M18749,2.70,2.60,2634137,1,0
p148,M24743,0.50,0.40,387154,1,0
p148,M3147,0.60,0.60,387154,3,0
p148,M9006,1.00,0.90,387154,1,0
p148,M27299,0.90,0.80,387154,1,0
p148,M28741,3.10,2.80,2945473,1,0
p148,M7719,6.10,4.80,1118281,1,0
p148,M2787,2.50,1.90,387154,1,0
p148,M4843,1.70,1.00,387154,1,0
p148,M12830,0.80,0.70,441846,1,0
p148,M13400,7.10,4.40,387154,1,0
p148,M16480,1.60,1.50,2723705,1,0
p148,M10892,2.90,0.80,387154,1,0
