Stats for scenario helsinki_offloading
RAW DATA:
Host,M_ID,RespTime,Download_time,Bytes,Type,P2PAttempts		(Types: 1=3G, 2=WiFi, 3=WiFi_offloaded, 4=P2P)
p159,M11821,2.00,1.90,1649457,1,0
p159,M13962,4.90,1.80,592895,1,0
p159,M10570,4.90,2.20,2039561,1,0
p159,M9531,2.80,2.50,2039561,1,0
p159,M22837,2.50,1.90,1490937,1,0
p159,M7074,6.30,4.20,1764933,1,0
p159,M14896,2.30,2.00,2039561,1,0
p159,M23640,1.50,1.50,2834305,3,0
p159,M27568,4.10,2.30,2039561,1,0
p159,M2580,1.30,1.10,2039561,1,0
p159,M26992,1.90,1.80,1570989,1,0
p159,M4815,0.80,0.70,959119,1,0
p159,M6959,1.80,1.30,1125089,1,0
p159,M20928,4.50,3.20,800843,1,0
p159,M28093,1.80,1.20,703917,1,0
p159,M11012,1.90,1.80,1415462,1,0
p159,M13794,5.60,4.70,2617446,1,0
p159,M18452,1.10,1.10,1468383,3,0
p159,M22709,1.70,1.40,2039561,1,0
p159,M9267,3.90,2.60,2684693,1,0
p159,M20403,5.00,2.60,2688090,1,0
p159,M6792,6.50,3.40,1016370,1,0
p159,M13280,6.00,4.40,2039561,1,0
p159,M21851,1.80,1.80,2836077,3,0
p159,M24723,3.50,2.40,2039561,1,0
p159,M21211,1.80,1.70,1512071,1,0
p159,M3686,1.30,1.30,1764933,3,0
p159,M9942,2.90,2.70,2039561,1,0
p159,M8456,2.90,1.40,1112662,1,0
p159,M27311,2.30,2.20,2039561,1,0
p159,M11207,1.60,1.60,2657499,3,0
p159,M13627,3.50,1.80,1615202,1,0
p159,M11446,3.60,2.20,2208840,1,0
p159,M10111,6.50,2.50,2247699,1,0
p159,M17551,4.30,3.80,1092201,1,0
p159,M6484,2.80,2.70,2039561,1,0
p159,M26539,1.00,1.00,1386874,3,0
p159,M24117,3.20,2.80,2484156,1,0
p159,M5953,3.80,2.20,2039561,1,0
p159,M9117,4.20,3.80,2039561,1,0
p159,M24474,2.90,2.20,1828013,1,0
p159,M7970,1.30,1.30,2039561,3,0
p159,M6123,1.50,1.40,2247699,1,0
p159,M2732,1.30,1.30,2039561,3,0
p159,M4516,1.40,1.10,2035538,1,0
p159,M10345,1.60,1.60,2863239,3,0
p159,M12088,3.60,3.20,2039561,1,0
p159,M17266,3.30,3.20,385567,1,0
p159,M15078,4.60,3.90,2039561,1,0
p159,M16322,2.10,1.70,1570989,1,0
p159,M15478,7.80,6.60,1602562,1,0
p159,M15997,3.40,2.10,2039561,1,0
p159,M23537,1.40,1.30,2247699,1,0
p159,M23779,1.20,1.20,1831855,3,0
p159,M27734,4.90,2.40,2039561,1,0
p159,M3302,5.00,2.20,749708,1,0
p159,M15639,1.40,1.30,2039561,1,0
p159,M3141,2.40,1.10,744644,1,0
p159,M21592,4.20,3.00,2780644,1,0
p159,M28300,3.80,3.50,2039561,1,0
p159,M26286,2.80,1.70,1570989,1,0
p159,M10778,7.20,4.40,2039561,1,0
p159,M19197,1.30,1.30,2039561,3,0
