Stats for scenario helsinki_offloading
RAW DATA:
Host,M_ID,RespTime,Download_time,Bytes,Type,P2PAttempts		(Types: 1=3G, 2=WiFi, 3=WiFi_offloaded, 4=P2P)
p126,M11308,128.90,1.10,1357656,3,0
p126,M3557,1.10,1.10,993826,3,0
p126,M4648,1.30,1.30,1751477,3,0
p126,M4807,1.70,1.70,2879814,3,0
p126,M18981,104.10,1.50,2410362,3,0
p126,M18577,304.70,4.00,1013954,1,0
p126,M18697,201.40,0.70,340618,3,0
p126,M22430,1.60,1.60,2707533,3,0
p126,M27600,304.40,2.50,2157661,1,0
p126,M9777,0.90,0.90,1013954,3,0
p126,M24570,151.00,1.90,2816841,3,0
p126,M28098,1.70,1.70,2707533,3,0
p126,M3446,1.80,1.80,2707533,3,0
p126,M3328,1.50,1.50,2707533,3,0
p126,M18054,1.00,1.00,1171126,3,0
p126,M24728,1.70,1.70,2707533,3,0
p126,M14882,301.80,1.70,1340111,1,0
p126,M20364,303.70,2.40,2410362,1,0
p126,M13719,1.50,1.50,2707533,3,0
p126,M11726,1.80,1.80,2707533,3,0
p126,M12935,303.00,2.90,2757758,1,0
p126,M4508,28.80,1.50,2707533,3,0
p126,M11604,1.60,1.60,2707533,3,0
p126,M6649,1.50,1.50,2707533,3,0
p126,M4227,1.60,1.60,2707533,3,0
p126,M12018,1.40,1.40,2707533,3,0
p126,M13981,79.30,1.50,2707533,3,0
p126,M16584,301.10,1.00,530114,1,0
p126,M19453,0.80,0.80,535365,3,0
p126,M21009,1.50,1.50,2707533,3,0
p126,M13072,303.20,2.70,1340111,1,0
p126,M21125,302.70,2.60,2707533,1,0
p126,M21488,302.70,2.60,2707533,1,0
p126,M7291,301.60,0.70,374913,1,0
p126,M23302,1.40,1.40,2020772,3,0
p126,M7975,72.70,1.10,1945310,3,0
p126,M28315,66.00,0.80,1231367,3,0
p126,M26893,1.80,1.80,2410362,3,0
p126,M2698,301.40,1.40,1139491,1,0
p126,M2975,302.10,2.10,2210915,1,0
p126,M9090,86.50,1.80,2854720,3,0
p126,M20704,1.70,1.70,2707533,3,0
p126,M14660,302.80,2.70,2707533,1,0
p126,M19679,213.90,1.60,2707533,3,0
p126,M14387,1.00,1.00,1013954,3,0
p126,M17017,28.40,1.70,2707533,3,0
p126,M21638,302.80,2.70,2707533,1,0
p126,M17656,88.50,1.00,1198402,3,0
p126,M23413,304.90,3.10,2987284,1,0
p126,M5324,1.50,1.50,2707533,3,0
p126,M22287,16.30,1.70,2707533,3,0
p126,M24345,1.50,1.50,2707533,3,0
p126,M24067,1.40,1.40,2056706,3,0
p126,M7500,302.60,2.60,2707533,1,0
p126,M23891,89.80,1.50,2707533,3,0
p126,M28502,160.70,1.50,2707533,3,0
p126,M8805,302.00,2.00,1661543,1,0
p126,M10810,1.20,1.20,2020772,3,0
p126,M27095,1.60,1.60,2061791,3,0
p126,M10411,150.70,1.70,2707533,3,0
p126,M6190,1.50,1.50,2707533,3,0
p126,M18263,54.20,1.40,2707533,3,0
p126,M8484,20.20,1.50,2707533,3,0
p126,M25628,0.80,0.80,1198402,3,0
p126,M7679,304.10,2.50,2707533,1,0
p126,M26436,36.40,1.50,2707533,3,0
p126,M6860,1.50,1.50,2707533,3,0
p126,M3803,302.00,1.90,860531,1,0
p126,M10528,1.00,1.00,1076270,3,0
p126,M23041,1.40,1.40,2707533,3,0
p126,M4337,1.60,1.60,2707533,3,0
p126,M13351,193.20,1.70,2707533,3,0
p126,M16078,101.10,1.50,2707533,3,0
p126,M17158,1.30,1.30,1500160,3,0
p126,M14167,27.80,1.60,2410362,3,0
p126,M18405,1.70,1.70,2939356,3,0
p126,M23677,302.80,2.70,2707533,1,0
p126,M6479,0.80,0.80,535365,3,0
p126,M9347,0.90,0.90,1102766,3,0
p126,M15939,1.50,1.50,2707533,3,0
p126,M8629,308.80,6.80,2623511,1,0
p126,M19890,1.60,1.60,2884840,3,0
p126,M19255,1.50,1.50,2020772,3,0
p126,M5591,0.90,0.90,1185372,3,0
p126,M7010,305.70,2.80,2707533,1,0
p126,M27947,1.50,1.50,2410362,3,0
p126,M20512,230.50,1.50,2707533,3,0
p126,M27703,211.80,1.70,2707533,3,0
p126,M4940,1.50,1.50,2707533,3,0
p126,M5078,0.70,0.70,340299,3,0
p126,M6047,1.40,1.40,2410362,3,0
p126,M8346,1.50,1.50,2707533,3,0
p126,M2483,303.30,2.70,2707533,1,0
p126,M3210,57.30,1.50,2707533,3,0
p126,M28694,1.10,1.10,1340111,3,0
p126,M4023,74.70,1.60,2707533,3,0
p126,M11117,1.40,1.40,2707533,3,0
p126,M26051,1.50,1.50,2707533,3,0
p126,M10026,1.60,1.60,2412960,3,0
p126,M10268,1.00,1.00,1197002,3,0
